VehicleId,DOL Vehicle ID,VIN (1-10),2020 Census Tract,City,City URI,Postal Code,Model Year,Make,Make URI,Model,Model URI,Electric Vehicle Type,Electric Vehicle Type URI,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range
VID_1C4RJXN65S_278913288,278913288,1C4RJXN65S,53027000201,Ocean Shores,https://www.wikidata.org/wiki/Q423697,98569,2025,Jeep,https://www.wikidata.org/wiki/Q30113,Jeep Wrangler,https://www.wikidata.org/wiki/Q1353305,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,21
VID_2C4RC1L7XN_280812129,280812129,2C4RC1L7XN,53033027701,Vashon,https://www.wikidata.org/wiki/Q1505272,98070,2022,Stellantis North America,https://www.wikidata.org/wiki/Q181114,Chrysler Pacifica,https://www.wikidata.org/wiki/Q23057901,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,32
VID_1G1FZ6S06L_156623295,156623295,1G1FZ6S06L,53047971000,Twisp,https://www.wikidata.org/wiki/Q1506800,98856,2020,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Bolt,https://www.wikidata.org/wiki/Q19580435,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,259
VID_5YJ3E1EA7R_274157348,274157348,5YJ3E1EA7R,53053073128,Spanaway,https://www.wikidata.org/wiki/Q1515461,98387,2024,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5NMMCET16R_267009858,267009858,5NMMCET16R,53033031604,Maple Valley,https://www.wikidata.org/wiki/Q988204,98038,2024,Genesis Motor,https://www.wikidata.org/wiki/Q21451523,Genesis GV70,https://www.wikidata.org/wiki/Q100275450,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJ3E1ET6R_272874514,272874514,5YJ3E1ET6R,53033025602,Newcastle,https://www.wikidata.org/wiki/Q1502408,98059,2024,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_7SAYGAEE7R_262465472,262465472,7SAYGAEE7R,53061051932,Lynnwood,https://www.wikidata.org/wiki/Q852607,98036,2024,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1N4AZ1BV0M_251448249,251448249,1N4AZ1BV0M,53047970900,Winthrop,https://www.wikidata.org/wiki/Q1505403,98862,2021,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_WMW13DJ02R_263134420,263134420,WMW13DJ02R,53033032315,Redmond,https://www.wikidata.org/wiki/Q223718,98053,2024,Mini,https://www.wikidata.org/wiki/Q116232,Mini Hardtop,https://www.wikidata.org/wiki/Q136333574,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_JM3KKBHA8R_268644757,268644757,JM3KKBHA8R,53063010305,Colbert,https://www.wikidata.org/wiki/Q5141937,99005,2024,Mazda,https://www.wikidata.org/wiki/Q35996,Mazda CX-90,https://www.wikidata.org/wiki/Q116526635,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,26
VID_JA4T5VA9XP_236338336,236338336,JA4T5VA9XP,53033021906,Woodinville,https://www.wikidata.org/wiki/Q986378,98072,2023,Mitsubishi Motors,https://www.wikidata.org/wiki/Q36033,Mitsubishi Outlander,https://www.wikidata.org/wiki/Q1044544,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,38
VID_JTDKAMFP2M_274069162,274069162,JTDKAMFP2M,53077001400,Union Gap,https://www.wikidata.org/wiki/Q1512710,98903,2021,Toyota,https://www.wikidata.org/wiki/Q53268,Toyota Prius Plug-in Hybrid,https://www.wikidata.org/wiki/Q7830860,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,25
VID_JM3KKEHA7R_241537950,241537950,JM3KKEHA7R,53041971000,Chehalis,https://www.wikidata.org/wiki/Q249441,98532,2024,Mazda,https://www.wikidata.org/wiki/Q35996,Mazda CX-90,https://www.wikidata.org/wiki/Q116526635,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,26
VID_5YJ3E1EC7N_183037200,183037200,5YJ3E1EC7N,53053072903,Tacoma,https://www.wikidata.org/wiki/Q199797,98433,2022,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_7SAYGDEEXP_258803394,258803394,7SAYGDEEXP,53063011204,Spokane,https://www.wikidata.org/wiki/Q187805,99217,2023,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1GYKPSRL0R_260224954,260224954,1GYKPSRL0R,53033031904,Newcastle,https://www.wikidata.org/wiki/Q1502408,98059,2024,Cadillac,https://www.wikidata.org/wiki/Q27436,Cadillac Lyriq,https://www.wikidata.org/wiki/Q96417982,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1N4BZ1CP8L_144197042,144197042,1N4BZ1CP8L,53015002003,Castle Rock,https://www.wikidata.org/wiki/Q1023555,98611,2020,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_1GC10VEL7R_270188915,270188915,1GC10VEL7R,53067011200,Olympia,https://www.wikidata.org/wiki/Q42735,98501,2024,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Silverado,https://www.wikidata.org/wiki/Q871329,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_KNDJP3AE3H_272312372,272312372,KNDJP3AE3H,53053071310,South Hill,https://www.wikidata.org/wiki/Q1503540,98373,2017,Kia,https://www.wikidata.org/wiki/Q35349,Kia Soul EV,https://www.wikidata.org/wiki/Q15915742,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,93
VID_7SAYGDEE7P_249914528,249914528,7SAYGDEE7P,53033022606,Redmond,https://www.wikidata.org/wiki/Q223718,98052,2023,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_WA1E2AFY9M_148610402,148610402,WA1E2AFY9M,53073000902,Bellingham,https://www.wikidata.org/wiki/Q430267,98229,2021,Audi AG,https://www.wikidata.org/wiki/Q23317,Audi Q5,https://www.wikidata.org/wiki/Q758769,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,18
VID_1G1FW6S07K_224571161,224571161,1G1FW6S07K,53029971900,Langley,https://www.wikidata.org/wiki/Q1011590,98260,2019,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Bolt,https://www.wikidata.org/wiki/Q19580435,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,238
VID_5YJYGAEEXM_170379093,170379093,5YJYGAEEXM,53033025007,Bellevue,https://www.wikidata.org/wiki/Q214164,98006,2021,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJ3E1EA3L_4885520,4885520,5YJ3E1EA3L,53061051922,Bothell,https://www.wikidata.org/wiki/Q303046,98012,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,266
VID_5YJ3E1ECXP_225930078,225930078,5YJ3E1ECXP,53033025702,Renton,https://www.wikidata.org/wiki/Q679952,98058,2023,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJ3E1EA8R_267418224,267418224,5YJ3E1EA8R,53063013002,Spokane Valley,https://www.wikidata.org/wiki/Q988065,99037,2024,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJYGDEEXL_273486552,273486552,5YJYGDEEXL,53029970500,Oak Harbor,https://www.wikidata.org/wiki/Q990977,98277,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,291
VID_JTMFB3FV6S_280324502,280324502,JTMFB3FV6S,53005011505,Kennewick,https://www.wikidata.org/wiki/Q844033,99337,2025,Toyota,https://www.wikidata.org/wiki/Q53268,Toyota RAV4 EV,https://www.wikidata.org/wiki/Q2655621,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,42
VID_JTMEB3FV3M_168412002,168412002,JTMEB3FV3M,53053073006,Roy,https://www.wikidata.org/wiki/Q1515481,98580,2021,Toyota,https://www.wikidata.org/wiki/Q53268,Toyota RAV4 EV,https://www.wikidata.org/wiki/Q2655621,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,42
VID_7G2CEHED1R_266796029,266796029,7G2CEHED1R,53061051912,Woodinville,https://www.wikidata.org/wiki/Q986378,98077,2024,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Cybertruck,https://www.wikidata.org/wiki/Q66311587,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_WBY33AW00R_268346564,268346564,WBY33AW00R,53061052805,Marysville,https://www.wikidata.org/wiki/Q970001,98271,2024,BMW,https://www.wikidata.org/wiki/Q26678,BMW i4,https://www.wikidata.org/wiki/Q50886612,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_KNDCE3LG6L_152747507,152747507,KNDCE3LG6L,53005011702,Prosser,https://www.wikidata.org/wiki/Q543792,99350,2020,Kia,https://www.wikidata.org/wiki/Q35349,Kia Niro EV,https://www.wikidata.org/wiki/Q62098509,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,239
VID_7SAYGDEF4P_240910477,240910477,7SAYGDEF4P,53061053802,Sultan,https://www.wikidata.org/wiki/Q1505643,98294,2023,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1V2GNPE84P_228482670,228482670,1V2GNPE84P,53009001000,Port Angeles,https://www.wikidata.org/wiki/Q852584,98362,2023,Volkswagen Group,https://www.wikidata.org/wiki/Q156578,Volkswagen ID.4,https://www.wikidata.org/wiki/Q86668068,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJ3E1EA3P_253281052,253281052,5YJ3E1EA3P,53033022805,Bellevue,https://www.wikidata.org/wiki/Q214164,98007,2023,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_3FMTK4SE9P_254708912,254708912,3FMTK4SE9P,53033031911,Renton,https://www.wikidata.org/wiki/Q679952,98058,2023,Ford,https://www.wikidata.org/wiki/Q44294,Ford Mustang Mach-E,https://www.wikidata.org/wiki/Q75419891,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1FT6W1EV2P_265775030,265775030,1FT6W1EV2P,53067011200,Olympia,https://www.wikidata.org/wiki/Q42735,98501,2023,Ford,https://www.wikidata.org/wiki/Q44294,Ford F-150 Lightning,https://www.wikidata.org/wiki/Q99642802,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJ3E1EA8P_238681824,238681824,5YJ3E1EA8P,53033022005,Kirkland,https://www.wikidata.org/wiki/Q936768,98034,2023,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_7SAYGDEF2R_269417256,269417256,7SAYGDEF2R,53033032320,Woodinville,https://www.wikidata.org/wiki/Q986378,98072,2024,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_KNDPZDDHXS_276282394,276282394,KNDPZDDHXS,53011040910,Vancouver,https://www.wikidata.org/wiki/Q234053,98685,2025,Kia,https://www.wikidata.org/wiki/Q35349,Kia Sportage,https://www.wikidata.org/wiki/Q145527,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,34
VID_JTJAAAAB0R_276129941,276129941,JTJAAAAB0R,53033022702,Kirkland,https://www.wikidata.org/wiki/Q936768,98033,2024,Lexus,https://www.wikidata.org/wiki/Q35919,Lexus RZ,https://www.wikidata.org/wiki/Q110123748,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_KM8KNDAF2P_260554724,260554724,KM8KNDAF2P,53057950803,Sedro-Woolley,https://www.wikidata.org/wiki/Q1502468,98284,2023,Hyundai Motor Company,https://www.wikidata.org/wiki/Q55931,Hyundai Ioniq 5,https://www.wikidata.org/wiki/Q99342695,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_YV4H60PF2S_274269698,274269698,YV4H60PF2S,53033023604,Bellevue,https://www.wikidata.org/wiki/Q214164,98007,2025,AB Volvo,https://www.wikidata.org/wiki/Q163810,Volvo XC90 II Plug-in Hybrid,https://www.wikidata.org/wiki/Q90920794,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,32
VID_5YJSA1E57N_281582969,281582969,5YJSA1E57N,53053071307,South Hill,https://www.wikidata.org/wiki/Q1503540,98373,2022,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model S,https://www.wikidata.org/wiki/Q1463050,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_YV4BR0DL2N_186056251,186056251,YV4BR0DL2N,53061041609,Snohomish,https://www.wikidata.org/wiki/Q1505974,98296,2022,AB Volvo,https://www.wikidata.org/wiki/Q163810,Volvo XC60,https://www.wikidata.org/wiki/Q956861,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,18
VID_1N4BZ0CP8H_9151152,9151152,1N4BZ0CP8H,53061053101,Arlington,https://www.wikidata.org/wiki/Q1055866,98223,2017,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,107
VID_3GYK3EMR3S_281581338,281581338,3GYK3EMR3S,53073000809,Bellingham,https://www.wikidata.org/wiki/Q430267,98229,2025,Cadillac,https://www.wikidata.org/wiki/Q27436,Cadillac Optiq,https://www.wikidata.org/wiki/Q120998428,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_7SAYGDEF9S_276528976,276528976,7SAYGDEF9S,53061052122,Snohomish,https://www.wikidata.org/wiki/Q1505974,98296,2025,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1G1RD6E43B_242751813,242751813,1G1RD6E43B,53053940011,Tacoma,https://www.wikidata.org/wiki/Q199797,98422,2011,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Volt,https://www.wikidata.org/wiki/Q927395,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,35
VID_7SAYGAEE0R_270094289,270094289,7SAYGAEE0R,53033007301,Seattle,https://www.wikidata.org/wiki/Q5083,98109,2024,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_JTDKARFP8H_288039328,288039328,JTDKARFP8H,53063004100,Spokane,https://www.wikidata.org/wiki/Q187805,99204,2017,Toyota,https://www.wikidata.org/wiki/Q53268,Toyota Prius Plug-in Hybrid,https://www.wikidata.org/wiki/Q7830860,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,25
VID_1N4AZ1CP5K_9113310,9113310,1N4AZ1CP5K,53061041810,Everett,https://www.wikidata.org/wiki/Q392599,98204,2019,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,150
VID_KNDCE3LGXK_335780308,335780308,KNDCE3LGXK,53033022603,Kirkland,https://www.wikidata.org/wiki/Q936768,98033,2019,Kia,https://www.wikidata.org/wiki/Q35349,Kia Niro EV,https://www.wikidata.org/wiki/Q62098509,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,239
VID_7SAYGAEE2N_202089471,202089471,7SAYGAEE2N,53061050502,Edmonds,https://www.wikidata.org/wiki/Q1055845,98020,2022,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1N4BZ0CP3H_195810695,195810695,1N4BZ0CP3H,53035090201,Poulsbo,https://www.wikidata.org/wiki/Q1509552,98370,2017,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,107
VID_KNDCE3LG2L_272962588,272962588,KNDCE3LG2L,53061052605,Lake Stevens,https://www.wikidata.org/wiki/Q1507935,98258,2020,Kia,https://www.wikidata.org/wiki/Q35349,Kia Niro EV,https://www.wikidata.org/wiki/Q62098509,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,239
VID_5YJ3E1EB7J_475069640,475069640,5YJ3E1EB7J,53053072314,University Place,https://www.wikidata.org/wiki/Q1514808,98467,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_5YJ3E1EA1M_175401691,175401691,5YJ3E1EA1M,53073000202,Bellingham,https://www.wikidata.org/wiki/Q430267,98226,2021,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_3FA6P0SU0H_102273118,102273118,3FA6P0SU0H,53063013201,Newman Lake,https://www.wikidata.org/wiki/Q6041613,99025,2017,Ford,https://www.wikidata.org/wiki/Q44294,Ford Fusion Hybrid,https://www.wikidata.org/wiki/Q5467794,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,21
VID_7FCTGAAA3P_235968330,235968330,7FCTGAAA3P,53053072506,Gig Harbor,https://www.wikidata.org/wiki/Q1011748,98332,2023,Rivian Automotive,https://www.wikidata.org/wiki/Q7338847,Rivian R1T,https://www.wikidata.org/wiki/Q59291760,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_7SAYGDEE5N_195247678,195247678,7SAYGDEE5N,53067011625,Lacey,https://www.wikidata.org/wiki/Q970086,98503,2022,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1G1FX6S02H_325513471,325513471,1G1FX6S02H,53061042004,Edmonds,https://www.wikidata.org/wiki/Q1055845,98026,2017,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Bolt,https://www.wikidata.org/wiki/Q19580435,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,238
VID_1N4AZ0CP7F_204754364,204754364,1N4AZ0CP7F,53061052401,Snohomish,https://www.wikidata.org/wiki/Q1505974,98290,2015,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,84
VID_1FADP5CU0E_145360085,145360085,1FADP5CU0E,53053071209,Puyallup,https://www.wikidata.org/wiki/Q179336,98374,2014,Ford,https://www.wikidata.org/wiki/Q44294,Ford C-Max,https://www.wikidata.org/wiki/Q914079,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,19
VID_7SAYGDEE7R_261555416,261555416,7SAYGDEE7R,53061041607,Everett,https://www.wikidata.org/wiki/Q392599,98208,2024,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJSA1E44L_137403668,137403668,5YJSA1E44L,53073000803,Bellingham,https://www.wikidata.org/wiki/Q430267,98226,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model S,https://www.wikidata.org/wiki/Q1463050,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,337
VID_7SAYGDEE8P_256006152,256006152,7SAYGDEE8P,53061052004,Mill Creek,https://www.wikidata.org/wiki/Q1508016,98012,2023,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1G1FZ6S09P_230148229,230148229,1G1FZ6S09P,53011040713,Vancouver,https://www.wikidata.org/wiki/Q234053,98682,2023,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Bolt EUV,https://www.wikidata.org/wiki/Q105533198,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1G1FZ6S02L_276571907,276571907,1G1FZ6S02L,53061052605,Lake Stevens,https://www.wikidata.org/wiki/Q1507935,98258,2020,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Bolt,https://www.wikidata.org/wiki/Q19580435,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,259
VID_1V2GNPE8XP_228865381,228865381,1V2GNPE8XP,53033027702,Vashon,https://www.wikidata.org/wiki/Q1505272,98070,2023,Volkswagen Group,https://www.wikidata.org/wiki/Q156578,Volkswagen ID.4,https://www.wikidata.org/wiki/Q86668068,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_7SAYGDEDXS_275704453,275704453,7SAYGDEDXS,53033032005,Covington,https://www.wikidata.org/wiki/Q1074503,98042,2025,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJRE1A14B_160902584,160902584,5YJRE1A14B,53061051913,Brier,https://www.wikidata.org/wiki/Q1515537,98036,2011,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Roadster,https://www.wikidata.org/wiki/Q210893,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,245
VID_JTMABACAXR_275370049,275370049,JTMABACAXR,53033031707,Covington,https://www.wikidata.org/wiki/Q1074503,98042,2024,Toyota,https://www.wikidata.org/wiki/Q53268,Toyota bZ4X,https://www.wikidata.org/wiki/Q106481505,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJ3E1EA0P_253270090,253270090,5YJ3E1EA0P,53053062901,Tacoma,https://www.wikidata.org/wiki/Q199797,98409,2023,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1N4AZ1BV0P_228321614,228321614,1N4AZ1BV0P,53053060908,Tacoma,https://www.wikidata.org/wiki/Q199797,98406,2023,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJYGDEE9M_152533538,152533538,5YJYGDEE9M,53041972000,Packwood,https://www.wikidata.org/wiki/Q3473610,98361,2021,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_7SAYGDEF2R_263265656,263265656,7SAYGDEF2R,53033008500,Seattle,https://www.wikidata.org/wiki/Q5083,98122,2024,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
